Trading_date,Option_code,K,C,Trading_volume,Maturity_date,T,S,q,r,Rt,Rt2,sigma2,EWMA_sigma,estimated_sigma,spot_price_using_estimation,gap
2018/11/14,10001472,2.5,0.0526,137481,2018-11-28T00:00:00Z,0.038356164,2.475,0.02030313,0.015,-0.013551,0.000184,0.00033,0.288207574,0.332407574,0.052603605,0
2018/11/15,10001472,2.5,0.0646,160861,2018-11-28T00:00:00Z,0.035616438,2.505,0.02030313,0.015,0.012121,0.000147,0.000319,0.2833748,0.3310748,0.064617596,0
2018/11/16,10001472,2.5,0.0597,206004,2018-11-28T00:00:00Z,0.032876712,2.507,0.02030313,0.015,0.000798,1.00E-06,0.0003,0.274759601,0.311459601,0.059703522,0
2018/11/19,10001472,2.5,0.0713,160524,2018-11-28T00:00:00Z,0.024657534,2.54,0.02030313,0.015,0.013163,0.000173,0.000292,0.271262024,0.310262024,0.071312947,0
2018/11/20,10001472,2.5,0.0447,147491,2018-11-28T00:00:00Z,0.021917808,2.498,0.02030313,0.015,-0.016535,0.000273,0.000291,0.270743826,0.310743826,0.044707101,0
2018/11/21,10001472,2.5,0.0423,148673,2018-11-28T00:00:00Z,0.019178082,2.497,0.02030313,0.015,-0.0004,0,0.000273,0.262500493,0.318300493,0.042311129,0
2018/11/22,10001472,2.5,0.0301,176037,2018-11-28T00:00:00Z,0.016438356,2.483,0.02030313,0.015,-0.005607,3.10E-05,0.000259,0.255435749,0.299035749,0.03010618,0
2018/11/23,10001472,2.5,0.0131,195272,2018-11-28T00:00:00Z,0.01369863,2.442,0.02030313,0.015,-0.016512,0.000273,0.00026,0.255841998,0.300941998,0.013107446,0
2018/11/26,10001471,2.45,0.0243,166028,2018-11-28T00:00:00Z,0.005479452,2.45,0.02030313,0.015,0.003276,1.10E-05,0.000245,0.2483749,0.3364749,0.024305745,0
2018/11/27,10001471,2.45,0.0112,155915,2018-11-28T00:00:00Z,0.002739726,2.439,0.02030313,0.015,-0.00449,2.00E-05,0.000231,0.241440424,0.315840424,0.011200991,0
2018/11/29,10001313,2.5,0.051,139922,2018-12-26T00:00:00Z,0.073972603,2.453,0.02030313,0.015,-0.005272,2.80E-05,0.000213,0.231667984,0.270067984,0.051008718,0
2018/11/30,10001313,2.5,0.0604,146824,2018-12-26T00:00:00Z,0.071232877,2.474,0.02030313,0.015,0.008561,7.30E-05,0.000205,0.227063853,0.276363853,0.060407466,0
2018/12/3,10001313,2.45,0.0788,106122,2018-12-26T00:00:00Z,0.063013699,2.482,0.02030313,0.015,0.003234,1.00E-05,0.000193,0.22050536,0.25140536,0.078817101,0
2018/12/4,10001548,2.5,0.0522,73650,2018-12-26T00:00:00Z,0.060273973,2.49,0.02030313,0.015,0.003223,1.00E-05,0.000182,0.214154943,0.235354943,0.052212232,0
2018/12/5,10001548,2.5,0.0454,81889,2018-12-26T00:00:00Z,0.057534247,2.479,0.02030313,0.015,-0.004418,2.00E-05,0.000172,0.208340295,0.233640295,0.045400868,0
2018/12/6,10001548,2.5,0.0275,106902,2018-12-26T00:00:00Z,0.054794521,2.433,0.02030313,0.015,-0.018556,0.000344,0.000183,0.214493497,0.238293497,0.027510327,0
2018/12/7,10001548,2.5,0.0214,69939,2018-12-26T00:00:00Z,0.052054795,2.425,0.02030313,0.015,-0.003288,1.10E-05,0.000172,0.208351833,0.225351833,0.021406662,0
2018/12/10,10001547,2.45,0.0297,88422,2018-12-26T00:00:00Z,0.043835616,2.408,0.02030313,0.015,-0.00701,4.90E-05,0.000165,0.203835525,0.236835525,0.029709084,0
2018/12/11,10001547,2.45,0.0311,70778,2018-12-26T00:00:00Z,0.04109589,2.413,0.02030313,0.015,0.002076,4.00E-06,0.000155,0.197790737,0.241890737,0.031110845,0
2018/12/12,10001547,2.45,0.0307,73618,2018-12-26T00:00:00Z,0.038356164,2.419,0.02030313,0.015,0.002487,6.00E-06,0.000146,0.192008827,0.235108827,0.030701302,0
2018/12/13,10001547,2.45,0.0408,139089,2018-12-26T00:00:00Z,0.035616438,2.453,0.02030313,0.015,0.014055,0.000198,0.000149,0.194016403,0.214316403,0.040809997,0
2018/12/14,10001547,2.45,0.0264,108107,2018-12-26T00:00:00Z,0.032876712,2.423,0.02030313,0.015,-0.01223,0.00015,0.000149,0.194024061,0.219024061,0.026411874,0
2018/12/17,10001546,2.4,0.0492,104656,2018-12-26T00:00:00Z,0.024657534,2.42,0.02030313,0.015,-0.001238,2.00E-06,0.000141,0.188174904,0.255674904,0.049214595,0
2018/12/18,10001546,2.4,0.0302,147455,2018-12-26T00:00:00Z,0.021917808,2.391,0.02030313,0.015,-0.011983,0.000144,0.000141,0.188298946,0.244998946,0.030207844,0
2018/12/19,10001546,2.4,0.0179,165699,2018-12-26T00:00:00Z,0.019178082,2.365,0.02030313,0.015,-0.010874,0.000118,0.000139,0.187395271,0.247295271,0.017911629,0
2018/12/20,10001545,2.35,0.0224,191130,2018-12-26T00:00:00Z,0.016438356,2.331,0.02030313,0.015,-0.014376,0.000207,0.000143,0.190091949,0.259591949,0.022406531,0
2018/12/21,10001545,2.35,0.0109,153945,2018-12-26T00:00:00Z,0.01369863,2.302,0.02030313,0.015,-0.012441,0.000155,0.000144,0.19054424,0.26524424,0.010900493,0
2018/12/24,10001544,2.3,0.0188,156890,2018-12-26T00:00:00Z,0.005479452,2.304,0.02030313,0.015,0.000869,1.00E-06,0.000135,0.184770381,0.246670381,0.018806616,0
2018/12/25,10001544,2.3,0.0105,170874,2018-12-26T00:00:00Z,0.002739726,2.292,0.02030313,0.015,-0.005208,2.70E-05,0.000129,0.180282679,0.295282679,0.010500947,0
2018/12/27,10001562,2.3,0.052,158796,2019-01-23T00:00:00Z,0.073972603,2.275,0.02030313,0.015,0,0,0.000117,0.171757167,0.258757167,0.05202312,0
2018/12/28,10001562,2.3,0.0515,147029,2019-01-23T00:00:00Z,0.071232877,2.286,0.02030313,0.015,0.004835,2.30E-05,0.000111,0.167582758,0.240482758,0.051504734,0
2019/1/2,10001562,2.3,0.0351,157109,2019-01-23T00:00:00Z,0.057534247,2.255,0.02030313,0.015,-0.013561,0.000184,0.000116,0.170819907,0.252419907,0.035112083,0
2019/1/3,10001562,2.3,0.0347,155637,2019-01-23T00:00:00Z,0.054794521,2.261,0.02030313,0.015,0.002661,7.00E-06,0.000109,0.165938899,0.245138899,0.034712823,0
2019/1/4,10001562,2.3,0.055,231608,2019-01-23T00:00:00Z,0.052054795,2.31,0.02030313,0.015,0.021672,0.00047,0.000131,0.18161761,0.23951761,0.055015215,0
2019/1/7,10001563,2.35,0.0293,146632,2019-01-23T00:00:00Z,0.043835616,2.307,0.02030313,0.015,-0.001299,2.00E-06,0.000123,0.176157204,0.246757204,0.029302201,0
2019/1/8,10001562,2.3,0.045,100966,2019-01-23T00:00:00Z,0.04109589,2.3,0.02030313,0.015,-0.003034,9.00E-06,0.000116,0.17119779,0.24349779,0.045005665,0
2019/1/9,10001563,2.35,0.0279,223452,2019-01-23T00:00:00Z,0.038356164,2.325,0.02030313,0.015,0.01087,0.000118,0.000116,0.171279163,0.215579163,0.027916553,0
2019/1/10,10001562,2.3,0.0526,142937,2019-01-23T00:00:00Z,0.035616438,2.328,0.02030313,0.015,0.00129,2.00E-06,0.00011,0.166137089,0.213837089,0.052611372,0
2019/1/11,10001563,2.35,0.0315,193278,2019-01-23T00:00:00Z,0.032876712,2.347,0.02030313,0.015,0.008162,6.70E-05,0.000107,0.164172433,0.195472433,0.031510144,0
2019/1/14,10001563,2.35,0.021,140662,2019-01-23T00:00:00Z,0.024657534,2.325,0.02030313,0.015,-0.009374,8.80E-05,0.000106,0.163291033,0.219191033,0.02100758,0
2019/1/15,10001563,2.35,0.0374,242929,2019-01-23T00:00:00Z,0.021917808,2.37,0.02030313,0.015,0.019355,0.000375,0.000122,0.175294676,0.189394676,0.037410749,0
2019/1/16,10001563,2.35,0.0367,143352,2019-01-23T00:00:00Z,0.019178082,2.374,0.02030313,0.015,0.001688,3.00E-06,0.000115,0.170081158,0.175481158,0.036700354,0
2019/1/17,10001563,2.35,0.0283,204853,2019-01-23T00:00:00Z,0.016438356,2.365,0.02030313,0.015,-0.003791,1.40E-05,0.000109,0.165557398,0.166357398,0.02831076,0
2019/1/18,10001564,2.4,0.0191,280689,2019-01-23T00:00:00Z,0.01369863,2.409,0.02030313,0.015,0.018605,0.000346,0.000123,0.176063138,0.126963138,0.019094984,0
2019/1/21,10001564,2.4,0.0294,208915,2019-01-23T00:00:00Z,0.005479452,2.424,0.02030313,0.015,0.006227,3.90E-05,0.000118,0.172408106,0.201908106,0.029400739,0
2019/1/22,10001564,2.4,0.0087,166350,2019-01-23T00:00:00Z,0.002739726,2.396,0.02030313,0.015,-0.011551,0.000133,0.000119,0.173085328,0.211685328,0.008704031,0
2019/1/24,10001653,2.4,0.0465,195176,2019-02-27T00:00:00Z,0.093150685,2.403,0.02030313,0.015,0.004599,2.10E-05,0.000106,0.163800864,0.156100864,0.046476537,0
2019/1/25,10001653,2.4,0.0605,200610,2019-02-27T00:00:00Z,0.090410959,2.433,0.02030313,0.015,0.012484,0.000156,0.000109,0.166064699,0.147664699,0.060495215,0
2019/1/28,10001654,2.45,0.0358,191744,2019-02-27T00:00:00Z,0.082191781,2.43,0.02030313,0.015,-0.001233,2.00E-06,0.000103,0.161077074,0.163477074,0.035805266,0
2019/1/29,10001654,2.45,0.0477,174800,2019-02-27T00:00:00Z,0.079452055,2.448,0.02030313,0.015,0.007407,5.50E-05,0.0001,0.15880398,0.17900398,0.047722973,0
2019/1/30,10001654,2.45,0.0446,151616,2019-02-27T00:00:00Z,0.076712329,2.437,0.02030313,0.015,-0.004493,2.00E-05,9.50E-05,0.154954422,0.190254422,0.04460725,0
2019/1/31,10001654,2.45,0.0619,209357,2019-02-27T00:00:00Z,0.073972603,2.474,0.02030313,0.015,0.015183,0.000231,0.000103,0.161417325,0.185817325,0.061917391,0
2019/2/1,10001655,2.5,0.0427,166873,2019-02-27T00:00:00Z,0.071232877,2.492,0.02030313,0.015,0.007276,5.30E-05,0.0001,0.15903648,0.17723648,0.042708398,0
2019/2/11,10001655,2.5,0.044,185032,2019-02-27T00:00:00Z,0.043835616,2.516,0.02030313,0.015,0.009631,9.30E-05,0.0001,0.158674088,0.170974088,0.044015564,0
2019/2/12,10001655,2.5,0.0477,166496,2019-02-27T00:00:00Z,0.04109589,2.524,0.02030313,0.015,0.00318,1.00E-05,9.50E-05,0.154336269,0.171136269,0.047708388,0
2019/2/13,10001673,2.55,0.0496,246362,2019-02-27T00:00:00Z,0.038356164,2.571,0.02030313,0.015,0.018621,0.000347,0.00011,0.166232877,0.192632877,0.049603779,0
2019/2/14,10001675,2.6,0.0281,196615,2019-02-27T00:00:00Z,0.035616438,2.567,0.02030313,0.015,-0.001556,2.00E-06,0.000103,0.161282256,0.220082256,0.028111163,0
2019/2/15,10001673,2.55,0.0204,239346,2019-02-27T00:00:00Z,0.032876712,2.511,0.02030313,0.015,-0.021815,0.000476,0.000126,0.177896034,0.201196034,0.020404306,0
2019/2/18,10001673,2.55,0.0477,250703,2019-02-27T00:00:00Z,0.024657534,2.571,0.02030313,0.015,0.023895,0.000571,0.000152,0.195911106,0.227411106,0.047714608,0
2019/2/19,10001675,2.6,0.0217,333464,2019-02-27T00:00:00Z,0.021917808,2.567,0.02030313,0.015,-0.001556,2.00E-06,0.000143,0.190039182,0.235539182,0.021707212,0
2019/2/20,10001675,2.6,0.025,223656,2019-02-27T00:00:00Z,0.019178082,2.577,0.02030313,0.015,0.003896,1.50E-05,0.000136,0.184871452,0.247871452,0.025013654,0
2019/2/21,10001673,2.55,0.0376,301498,2019-02-27T00:00:00Z,0.016438356,2.566,0.02030313,0.015,-0.004269,1.80E-05,0.000129,0.180006383,0.222006383,0.03760307,0
2019/2/22,10001673,2.55,0.0745,338284,2019-02-27T00:00:00Z,0.01369863,2.618,0.02030313,0.015,0.020265,0.000411,0.000146,0.191487588,0.238287588,0.074502749,0
2019/2/25,10001699,2.7,0.1263,351173,2019-02-27T00:00:00Z,0.005479452,2.816,0.02030313,0.015,0.07563,0.00572,0.00048,0.347782783,0.582682783,0.126303617,0
2019/2/26,10001703,2.75,0.0141,236448,2019-02-27T00:00:00Z,0.002739726,2.728,0.02030313,0.015,-0.03125,0.000977,0.00051,0.358415007,0.410815007,0.014101524,0
2019/2/28,10001713,2.8,0.0678,179653,2019-03-27T00:00:00Z,0.073972603,2.736,0.02030313,0.015,0,0,0.000451,0.337091454,0.322991454,0.067795661,0
2019/3/1,10001713,2.8,0.0952,264258,2019-03-27T00:00:00Z,0.071038251,2.802,0.02030313,0.015,0.024123,0.000582,0.000459,0.340016596,0.318516596,0.095189211,0
2019/3/4,10001730,3,0.039,557318,2019-03-27T00:00:00Z,0.06284153,2.815,0.02030313,0.015,0.00464,2.20E-05,0.000433,0.330151589,0.369551589,0.039009995,0
2019/3/5,10001730,3,0.0453,295903,2019-03-27T00:00:00Z,0.06010929,2.813,0.02030313,0.015,-0.00071,1.00E-06,0.000407,0.320105764,0.407905764,0.045303422,0
2019/3/6,10001730,3,0.0482,391336,2019-03-27T00:00:00Z,0.057377049,2.82,0.02030313,0.015,0.002488,6.00E-06,0.000383,0.310504857,0.421604857,0.048210044,0
2019/3/7,10001730,3,0.0357,347271,2019-03-27T00:00:00Z,0.054644809,2.773,0.02030313,0.015,-0.016667,0.000278,0.000376,0.307942317,0.430142317,0.03570742,0
2019/3/8,10001730,3,0.0184,340643,2019-03-27T00:00:00Z,0.051912568,2.675,0.02030313,0.015,-0.035341,0.001249,0.000429,0.32866884,0.44506884,0.018410671,0
2019/3/11,10001730,3,0.0105,278306,2019-03-27T00:00:00Z,0.043715847,2.69,0.02030313,0.015,0.005607,3.10E-05,0.000405,0.319401384,0.398601384,0.010503193,0
2019/3/12,10001730,3,0.0097,226672,2019-03-27T00:00:00Z,0.040983607,2.701,0.02030313,0.015,0.004089,1.70E-05,0.000382,0.31007909,0.39177909,0.009701288,0
2019/3/13,10001619,2.7,0.0762,226378,2019-03-27T00:00:00Z,0.038251366,2.706,0.02030313,0.015,0.001851,3.00E-06,0.000359,0.300718993,0.348618993,0.076216521,0
2019/3/14,10001619,2.7,0.0721,223082,2019-03-27T00:00:00Z,0.035519126,2.71,0.02030313,0.015,0.001478,2.00E-06,0.000337,0.291614534,0.331014534,0.072117241,0
2019/3/15,10001619,2.7,0.0798,247145,2019-03-27T00:00:00Z,0.032786885,2.74,0.02030313,0.015,0.01107,0.000123,0.000325,0.285988828,0.294988828,0.079802461,0
2019/3/18,10001713,2.8,0.0618,264200,2019-03-27T00:00:00Z,0.024590164,2.812,0.02030313,0.015,0.026277,0.000691,0.000347,0.295503973,0.318103973,0.061817399,0
2019/3/19,10001713,2.8,0.05,221192,2019-03-27T00:00:00Z,0.021857923,2.79,0.02030313,0.015,-0.007824,6.10E-05,0.000329,0.288112341,0.333912341,0.050013473,0
2019/3/20,10001713,2.8,0.0465,294169,2019-03-27T00:00:00Z,0.019125683,2.794,0.02030313,0.015,0.001434,2.00E-06,0.00031,0.279390902,0.321490902,0.046512868,0
2019/3/21,10001713,2.8,0.0387,263905,2019-03-27T00:00:00Z,0.016393443,2.784,0.02030313,0.015,-0.003579,1.30E-05,0.000292,0.271236808,0.325336808,0.038713162,0
2019/3/22,10001713,2.8,0.0252,300783,2019-03-27T00:00:00Z,0.013661202,2.777,0.02030313,0.015,-0.002514,6.00E-06,0.000275,0.263155526,0.273955526,0.025208095,0
2019/3/25,10001705,2.75,0.009,221790,2019-03-27T00:00:00Z,0.005464481,2.702,0.02030313,0.015,-0.027008,0.000729,0.000302,0.275906572,0.327906572,0.009005373,0
2019/3/26,10001619,2.7,0.0122,201644,2019-03-27T00:00:00Z,0.00273224,2.692,0.02030313,0.015,-0.003701,1.40E-05,0.000285,0.267888168,0.282788168,0.012200414,0
2019/3/28,10001754,2.7,0.0833,154768,2019-04-24T00:00:00Z,0.073770492,2.718,0.02030313,0.015,-0.001836,3.00E-06,0.000259,0.255629534,0.254229534,0.083277697,0
2019/3/29,10001769,3,0.0258,312957,2019-04-24T00:00:00Z,0.071038251,2.819,0.02030313,0.015,0.03716,0.001381,0.000327,0.286886729,0.286786729,0.025790885,0
2019/4/1,10001769,3,0.0442,409291,2019-04-24T00:00:00Z,0.06284153,2.874,0.02030313,0.015,0.01951,0.000381,0.00033,0.288307662,0.321807662,0.044207616,0
2019/4/2,10001769,3,0.0437,226892,2019-04-24T00:00:00Z,0.06010929,2.872,0.02030313,0.015,-0.000696,0,0.00031,0.279537747,0.329437747,0.043704115,0
2019/4/3,10001769,3,0.0502,196364,2019-04-24T00:00:00Z,0.057377049,2.901,0.02030313,0.015,0.010097,0.000102,0.000298,0.27385123,0.32525123,0.050202584,0
2019/4/4,10001769,3,0.058,282694,2019-04-24T00:00:00Z,0.054644809,2.939,0.02030313,0.015,0.013099,0.000172,0.00029,0.270350044,0.308650044,0.058005358,0
2019/4/8,10001769,3,0.0563,309791,2019-04-24T00:00:00Z,0.043715847,2.943,0.02030313,0.015,0.001361,2.00E-06,0.000273,0.262167513,0.330867513,0.056310899,0
2019/4/9,10001759,2.95,0.0724,202616,2019-04-24T00:00:00Z,0.040983607,2.949,0.02030313,0.015,0.002039,4.00E-06,0.000257,0.254304428,0.307704428,0.072417017,0
2019/4/10,10001759,2.95,0.0783,222836,2019-04-24T00:00:00Z,0.038251366,2.964,0.02030313,0.015,0.005086,2.60E-05,0.000243,0.247349318,0.309749318,0.078301316,0
2019/4/11,10001759,2.95,0.0497,295986,2019-04-24T00:00:00Z,0.035519126,2.912,0.02030313,0.015,-0.017544,0.000308,0.000247,0.249328144,0.305328144,0.04971885,0
2019/4/12,10001758,2.9,0.0633,228620,2019-04-24T00:00:00Z,0.032786885,2.906,0.02030313,0.015,-0.00206,4.00E-06,0.000232,0.24186534,0.28886534,0.063319991,0
2019/4/15,10001759,2.95,0.0312,364367,2019-04-24T00:00:00Z,0.024590164,2.906,0.02030313,0.015,0,0,0.000218,0.234497147,0.274797147,0.031208798,0
2019/4/16,10001769,3,0.055,409167,2019-04-24T00:00:00Z,0.021857923,3.008,0.02030313,0.015,0.0351,0.001232,0.000279,0.265174187,0.288474187,0.055003728,0
2019/4/17,10001769,3,0.0449,402010,2019-04-24T00:00:00Z,0.019125683,2.997,0.02030313,0.015,-0.003657,1.30E-05,0.000263,0.257488851,0.281488851,0.044916077,0
2019/4/18,10001769,3,0.0319,273233,2019-04-24T00:00:00Z,0.016393443,2.987,0.02030313,0.015,-0.003337,1.10E-05,0.000248,0.249981629,0.249581629,0.031887569,0
2019/4/19,10001769,3,0.0446,485379,2019-04-24T00:00:00Z,0.013661202,3.024,0.02030313,0.015,0.012387,0.000153,0.000242,0.247105946,0.222805946,0.044598708,0
2019/4/22,10001769,3,0.0103,426055,2019-04-24T00:00:00Z,0.005464481,2.958,0.02030313,0.015,-0.021825,0.000476,0.000256,0.254165396,0.297465396,0.010303673,0
2019/4/23,10001769,3,0.0027,280051,2019-04-24T00:00:00Z,0.00273224,2.963,0.02030313,0.015,0.00169,3.00E-06,0.000241,0.246510136,0.227210136,0.0026997,0
2019/4/25,10001791,2.95,0.0742,254833,2019-05-22T00:00:00Z,0.073770492,2.913,0.02030313,0.015,-0.015213,0.000231,0.000227,0.23923567,0.29013567,0.074218835,0
2019/4/26,10001791,2.95,0.0562,230356,2019-05-22T00:00:00Z,0.071038251,2.88,0.02030313,0.015,-0.011329,0.000128,0.000221,0.236093449,0.281593449,0.056206253,0
2019/4/29,10001791,2.95,0.0652,304575,2019-05-22T00:00:00Z,0.06284153,2.921,0.02030313,0.015,0.014236,0.000203,0.00022,0.235499539,0.270399539,0.065203963,0
2019/4/30,10001791,2.95,0.066,201385,2019-05-22T00:00:00Z,0.06010929,2.928,0.02030313,0.015,0.002396,6.00E-06,0.000207,0.228515347,0.267915347,0.066005858,0
2019/5/6,10001780,2.85,0.0451,261674,2019-05-22T00:00:00Z,0.043715847,2.787,0.02030313,0.015,-0.048156,0.002319,0.000334,0.290084489,0.308784489,0.045114947,0
2019/5/7,10001715,2.8,0.1115,101533,2019-06-26T00:00:00Z,0.136612022,2.79,0.02030313,0.015,0.001076,1.00E-06,0.000314,0.281278492,0.285778492,0.111539623,0
2019/5/8,10001778,2.75,0.0585,199699,2019-05-22T00:00:00Z,0.038251366,2.745,0.02030313,0.015,-0.016129,0.00026,0.000311,0.279828407,0.285928407,0.058509402,0
2019/5/9,10001715,2.8,0.0684,115640,2019-06-26T00:00:00Z,0.131147541,2.686,0.02030313,0.015,-0.021494,0.000462,0.00032,0.283885147,0.296785147,0.068408118,0
2019/5/10,10001778,2.75,0.0719,374426,2019-05-22T00:00:00Z,0.032786885,2.777,0.02030313,0.015,0.033879,0.001148,0.000369,0.305139718,0.289139718,0.071898223,0
2019/5/13,10001778,2.75,0.0371,217558,2019-05-22T00:00:00Z,0.024590164,2.725,0.02030313,0.015,-0.018725,0.000351,0.000368,0.304672332,0.284672332,0.03709864,0
2019/5/14,10001778,2.75,0.0275,249276,2019-05-22T00:00:00Z,0.021857923,2.708,0.02030313,0.015,-0.006239,3.90E-05,0.000349,0.296385181,0.283185181,0.02749973,0
2019/5/15,10001778,2.75,0.0444,293272,2019-05-22T00:00:00Z,0.019125683,2.765,0.02030313,0.015,0.021049,0.000443,0.000354,0.298784932,0.240384932,0.044385286,0
2019/5/16,10001778,2.75,0.0435,201050,2019-05-22T00:00:00Z,0.016393443,2.774,0.02030313,0.015,0.003255,1.10E-05,0.000334,0.289959107,0.213659107,0.043487729,0
2019/5/17,10001778,2.75,0.0167,275807,2019-05-22T00:00:00Z,0.013661202,2.723,0.02030313,0.015,-0.018385,0.000338,0.000334,0.290073082,0.221273082,0.016689961,0
2019/5/20,10001777,2.7,0.0206,315805,2019-05-22T00:00:00Z,0.005464481,2.699,0.02030313,0.015,-0.008814,7.80E-05,0.000319,0.283316819,0.265416819,0.020592783,0
2019/5/21,10001777,2.7,0.0258,346034,2019-05-22T00:00:00Z,0.00273224,2.722,0.02030313,0.015,0.008522,7.30E-05,0.000304,0.276677272,0.206577272,0.025797766,0
2019/5/23,10001621,2.7,0.061,226941,2019-06-26T00:00:00Z,0.092896175,2.677,0.02030313,0.015,-0.011812,0.00014,0.000278,0.264714568,0.222114568,0.060980969,0
2019/5/24,10001621,2.7,0.0668,254828,2019-06-26T00:00:00Z,0.090163934,2.691,0.02030313,0.015,0.00523,2.70E-05,0.000263,0.257454673,0.222754673,0.066779969,0
2019/5/27,10001621,2.7,0.0784,309920,2019-06-26T00:00:00Z,0.081967213,2.714,0.02030313,0.015,0.008547,7.30E-05,0.000252,0.251814357,0.232614357,0.078387467,0
2019/5/28,10001707,2.75,0.0558,253559,2019-06-26T00:00:00Z,0.079234973,2.733,0.02030313,0.015,0.007001,4.90E-05,0.000239,0.245656016,0.209656016,0.05578747,0
2019/5/29,10001707,2.75,0.059,270015,2019-06-26T00:00:00Z,0.076502732,2.748,0.02030313,0.015,0.005488,3.00E-05,0.000227,0.239126599,0.199826599,0.058982191,0
2019/5/30,10001707,2.75,0.057,244666,2019-06-26T00:00:00Z,0.073770492,2.737,0.02030313,0.015,-0.004003,1.60E-05,0.000214,0.232363747,0.214863747,0.056999861,0
2019/5/31,10001707,2.75,0.053,268232,2019-06-26T00:00:00Z,0.071038251,2.728,0.02030313,0.015,-0.003288,1.10E-05,0.000202,0.225647568,0.219447568,0.052979119,0
2019/6/3,10001707,2.75,0.0563,305131,2019-06-26T00:00:00Z,0.06284153,2.74,0.02030313,0.015,0.004399,1.90E-05,0.000191,0.219441068,0.224741068,0.056321666,0
2019/6/4,10001707,2.75,0.051,196292,2019-06-26T00:00:00Z,0.06010929,2.722,0.02030313,0.015,-0.006569,4.30E-05,0.000182,0.214284023,0.240984023,0.051014852,0
2019/6/5,10001707,2.75,0.0463,236726,2019-06-26T00:00:00Z,0.057377049,2.718,0.02030313,0.015,-0.00147,2.00E-06,0.000171,0.207834633,0.234934633,0.046300486,0
2019/6/6,10001707,2.75,0.0409,196063,2019-06-26T00:00:00Z,0.054644809,2.704,0.02030313,0.015,-0.005151,2.70E-05,0.000163,0.202496105,0.241996105,0.040908485,0
2019/6/10,10001707,2.75,0.0454,237870,2019-06-26T00:00:00Z,0.043715847,2.739,0.02030313,0.015,0.012944,0.000168,0.000163,0.20267615,0.22307615,0.045420635,0
2019/6/11,10001707,2.75,0.0796,366480,2019-06-26T00:00:00Z,0.040983607,2.814,0.02030313,0.015,0.027382,0.00075,0.000198,0.223494426,0.179194426,0.079591119,0
2019/6/12,10001715,2.8,0.0469,208841,2019-06-26T00:00:00Z,0.038251366,2.802,0.02030313,0.015,-0.004264,1.80E-05,0.000187,0.217319421,0.211419421,0.046889744,0
2019/6/13,10001715,2.8,0.0413,317992,2019-06-26T00:00:00Z,0.035519126,2.796,0.02030313,0.015,-0.002141,5.00E-06,0.000176,0.210863454,0.206963454,0.04128469,0
