Trading_date,Option_code,K,C,Trading_volume,Maturity_date,T,S,q,r,Rt,Rt2,sigma2,EWMA_sigma
2017/8/29,10000965,2.8,0.0445,82562,2017-09-27T00:00:00Z,0.079452055,2.789,0.02030313,0.015,0.000359,0,0.000079,0.14131784
2017/8/30,10000965,2.8,0.0365,109191,2017-09-27T00:00:00Z,0.076712329,2.774,0.02030313,0.015,-0.005378,0.000029,0.000076,0.13859959
2017/8/31,10000965,2.8,0.0341,85379,2017-09-27T00:00:00Z,0.073972603,2.766,0.02030313,0.015,-0.002884,0.000008,0.000072,0.134844387
2017/9/1,10000965,2.8,0.0311,99063,2017-09-27T00:00:00Z,0.071232877,2.76,0.02030313,0.015,-0.002169,0.000005,0.000068,0.131008297
2017/9/4,10000957,2.75,0.0538,60313,2017-09-27T00:00:00Z,0.063013699,2.764,0.02030313,0.015,0.001449,0.000002,0.000064,0.12714221
2017/9/5,10000965,2.8,0.0364,93048,2017-09-27T00:00:00Z,0.060273973,2.782,0.02030313,0.015,0.006512,0.000042,0.000063,0.12584305
2017/9/6,10000957,2.75,0.0518,85906,2017-09-27T00:00:00Z,0.057534247,2.764,0.02030313,0.015,-0.00647,0.000042,0.000062,0.124576298
2017/9/7,10000957,2.75,0.0345,91566,2017-09-27T00:00:00Z,0.054794521,2.743,0.02030313,0.015,-0.007598,0.000058,0.000061,0.124341859
2017/9/8,10000965,2.8,0.0165,73768,2017-09-27T00:00:00Z,0.052054795,2.738,0.02030313,0.015,-0.001823,0.000003,0.000058,0.120762092
2017/9/11,10000957,2.75,0.0292,97706,2017-09-27T00:00:00Z,0.043835616,2.73,0.02030313,0.015,-0.002922,0.000009,0.000055,0.117633141
2017/9/12,10000957,2.75,0.0378,88449,2017-09-27T00:00:00Z,0.04109589,2.746,0.02030313,0.015,0.005861,0.000034,0.000054,0.11630417
2017/9/13,10000957,2.75,0.0314,67383,2017-09-27T00:00:00Z,0.038356164,2.739,0.02030313,0.015,-0.002549,0.000006,0.000051,0.113195908
2017/9/14,10000957,2.75,0.0174,96747,2017-09-27T00:00:00Z,0.035616438,2.722,0.02030313,0.015,-0.006207,0.000039,0.00005,0.112369809
2017/9/15,10000949,2.7,0.0376,83602,2017-09-27T00:00:00Z,0.032876712,2.722,0.02030313,0.015,0,0,0.000047,0.108946572
2017/9/18,10000957,2.75,0.0166,108598,2017-09-27T00:00:00Z,0.024657534,2.729,0.02030313,0.015,0.002572,0.000007,0.000045,0.106099895
2017/9/19,10000957,2.75,0.0098,88257,2017-09-27T00:00:00Z,0.021917808,2.72,0.02030313,0.015,-0.003298,0.000011,0.000043,0.103663904
2017/9/20,10000949,2.7,0.0299,70927,2017-09-27T00:00:00Z,0.019178082,2.717,0.02030313,0.015,-0.001103,0.000001,0.00004,0.100597345
2017/9/21,10000949,2.7,0.036,94799,2017-09-27T00:00:00Z,0.016438356,2.728,0.02030313,0.015,0.004049,0.000016,0.000039,0.098795083
2017/9/22,10000949,2.7,0.0343,86102,2017-09-27T00:00:00Z,0.01369863,2.729,0.02030313,0.015,0.000367,0,0.000036,0.095795992
2017/9/25,10000949,2.7,0.0315,86684,2017-09-27T00:00:00Z,0.005479452,2.729,0.02030313,0.015,0,0,0.000034,0.09287766
2017/9/26,10000957,2.75,0.0023,59836,2017-09-27T00:00:00Z,0.002739726,2.731,0.02030313,0.015,0.000733,0.000001,0.000032,0.090093313
2017/9/27,10000949,2.7,9.00E-04,77278,2017-09-27T00:00:00Z,0,2.711,0.02030313,0.015,-0.007323,0.000054,0.000033,0.091873276
2017/9/28,10000994,2.75,0.0207,67576,2017-10-25T00:00:00Z,0.073972603,2.715,0.02030313,0.015,0.001475,0.000002,0.000032,0.089259024
2017/9/29,10000994,2.75,0.0265,85455,2017-10-25T00:00:00Z,0.071232877,2.726,0.02030313,0.015,0.004052,0.000016,0.000031,0.087962154
2017/10/9,10000994,2.75,0.0296,151786,2017-10-25T00:00:00Z,0.043835616,2.75,0.02030313,0.015,0.008804,0.000078,0.000034,0.091897152
2017/10/10,10000994,2.75,0.0258,121358,2017-10-25T00:00:00Z,0.04109589,2.746,0.02030313,0.015,-0.001455,0.000002,0.000032,0.089276933
2017/10/11,10000994,2.75,0.0313,90966,2017-10-25T00:00:00Z,0.038356164,2.762,0.02030313,0.015,0.005827,0.000034,0.000032,0.0894733
2017/10/12,10000994,2.75,0.035,94833,2017-10-25T00:00:00Z,0.035616438,2.773,0.02030313,0.015,0.003983,0.000016,0.000031,0.088119042
2017/10/13,10000994,2.75,0.0345,72459,2017-10-25T00:00:00Z,0.032876712,2.771,0.02030313,0.015,-0.000721,0.000001,0.000029,0.085480599
2017/10/16,10000994,2.75,0.041,117425,2017-10-25T00:00:00Z,0.024657534,2.781,0.02030313,0.015,0.003609,0.000013,0.000028,0.084056123
2017/10/17,10000994,2.75,0.0374,79703,2017-10-25T00:00:00Z,0.021917808,2.779,0.02030313,0.015,-0.000719,0.000001,0.000026,0.0815434
2017/10/18,10000994,2.75,0.0545,125218,2017-10-25T00:00:00Z,0.019178082,2.802,0.02030313,0.015,0.008276,0.000068,0.000029,0.085358408
2017/10/19,10000995,2.8,0.0146,101554,2017-10-25T00:00:00Z,0.016438356,2.806,0.02030313,0.015,0.001428,0.000002,0.000027,0.082944002
2017/10/20,10000995,2.8,0.0075,76276,2017-10-25T00:00:00Z,0.01369863,2.79,0.02030313,0.015,-0.005702,0.000033,0.000028,0.083417805
2017/10/23,10000995,2.8,0.0048,68027,2017-10-25T00:00:00Z,0.005479452,2.791,0.02030313,0.015,0.000358,0,0.000026,0.08088857
2017/10/24,10000995,2.8,0.0082,113898,2017-10-25T00:00:00Z,0.002739726,2.806,0.02030313,0.015,0.005374,0.000029,0.000026,0.081161042
2017/10/25,10000995,2.8,3.00E-04,90894,2017-10-25T00:00:00Z,0,2.802,0.02030313,0.015,-0.001426,0.000002,0.000025,0.078883542
2017/10/26,10001015,2.8,0.0525,148907,2017-11-22T00:00:00Z,0.073972603,2.827,0.02030313,0.015,0.008922,0.00008,0.000028,0.083981507
2017/10/27,10001021,2.85,0.0422,154011,2017-11-22T00:00:00Z,0.071232877,2.873,0.02030313,0.015,0.016272,0.000265,0.000042,0.103116433
2017/10/30,10001021,2.85,0.0344,166205,2017-11-22T00:00:00Z,0.063013699,2.861,0.02030313,0.015,-0.004177,0.000017,0.000041,0.101285732
2017/10/31,10001021,2.85,0.0308,84450,2017-11-22T00:00:00Z,0.060273973,2.851,0.02030313,0.015,-0.003495,0.000012,0.000039,0.099136232
2017/11/1,10001021,2.85,0.0243,171889,2017-11-22T00:00:00Z,0.057534247,2.842,0.02030313,0.015,-0.003157,0.00001,0.000037,0.096896792
2017/11/2,10001021,2.85,0.0259,116437,2017-11-22T00:00:00Z,0.054794521,2.847,0.02030313,0.015,0.001759,0.000003,0.000035,0.094193677
2017/11/3,10001021,2.85,0.0254,112018,2017-11-22T00:00:00Z,0.052054795,2.851,0.02030313,0.015,0.001405,0.000002,0.000033,0.091487423
2017/11/6,10001021,2.85,0.0219,100656,2017-11-22T00:00:00Z,0.043835616,2.843,0.02030313,0.015,-0.002806,0.000008,0.000032,0.08936892
2017/11/7,10001021,2.85,0.0396,203712,2017-11-22T00:00:00Z,0.04109589,2.875,0.02030313,0.015,0.011256,0.000127,0.000037,0.097072991
2017/11/8,10001021,2.85,0.039,191298,2017-11-22T00:00:00Z,0.038356164,2.874,0.02030313,0.015,-0.000348,0,0.000035,0.094125474
2017/11/9,10001021,2.85,0.044,124229,2017-11-22T00:00:00Z,0.035616438,2.885,0.02030313,0.015,0.003827,0.000015,0.000034,0.092463633
2017/11/10,10001023,2.9,0.0321,213361,2017-11-22T00:00:00Z,0.032876712,2.918,0.02030313,0.015,0.011438,0.000131,0.00004,0.100074139
2017/11/13,10001023,2.9,0.0387,152431,2017-11-22T00:00:00Z,0.024657534,2.928,0.02030313,0.015,0.003427,0.000012,0.000038,0.097936296
2017/11/14,10001023,2.9,0.0276,145321,2017-11-22T00:00:00Z,0.021917808,2.913,0.02030313,0.015,-0.005123,0.000026,0.000037,0.097019821
2017/11/15,10001023,2.9,0.0172,165667,2017-11-22T00:00:00Z,0.019178082,2.901,0.02030313,0.015,-0.004119,0.000017,0.000036,0.095418348
2017/11/16,10001023,2.9,0.0362,195661,2017-11-22T00:00:00Z,0.016438356,2.932,0.02030313,0.015,0.010686,0.000114,0.000041,0.101414662
2017/11/17,10001023,2.9,0.0798,250471,2017-11-22T00:00:00Z,0.01369863,2.99,0.02030313,0.015,0.019782,0.000391,0.000062,0.124838062
2017/11/20,10001035,2.95,0.0419,204255,2017-11-22T00:00:00Z,0.005479452,2.996,0.02030313,0.015,0.002007,0.000004,0.000058,0.12128625
2017/11/21,10001053,3.1,0.0349,183243,2017-12-27T00:00:00Z,0.098630137,3.046,0.02030313,0.015,0.016689,0.000279,0.000072,0.134309179
2017/11/22,10001053,3.1,0.0436,209412,2017-12-27T00:00:00Z,0.095890411,3.067,0.02030313,0.015,0.006894,0.000048,0.00007,0.132948449
2017/11/23,10001053,3.1,0.02,200859,2017-12-27T00:00:00Z,0.093150685,2.991,0.02030313,0.015,-0.02478,0.000614,0.000103,0.160932038
2017/11/24,10001045,3,0.053,225439,2017-12-27T00:00:00Z,0.090410959,2.99,0.02030313,0.015,-0.000334,0,0.000097,0.156034816
2017/11/27,10001045,3,0.0444,207273,2017-12-27T00:00:00Z,0.082191781,2.966,0.02030313,0.015,-0.008027,0.000064,0.000095,0.154467523
2017/11/28,10001045,2.946,0.0374,72368,2017-12-27T00:00:00Z,0.079452055,2.896,0.02030313,0.015,-0.023601,0.000557,0.000122,0.175642863
2017/11/29,10001045,2.946,0.0349,83128,2017-12-27T00:00:00Z,0.076712329,2.89,0.02030313,0.015,-0.002072,0.000004,0.000115,0.170482528
2017/11/30,10001087,2.9,0.0419,88640,2017-12-27T00:00:00Z,0.073972603,2.858,0.02030313,0.015,-0.011073,0.000123,0.000116,0.170804583
2017/12/1,10001086,2.85,0.0521,83074,2017-12-27T00:00:00Z,0.071232877,2.838,0.02030313,0.015,-0.006998,0.000049,0.000112,0.167821897
2017/12/4,10001086,2.85,0.055,84019,2017-12-27T00:00:00Z,0.063013699,2.858,0.02030313,0.015,0.007047,0.00005,0.000108,0.165000746
2017/12/5,10001087,2.9,0.0524,114465,2017-12-27T00:00:00Z,0.060273973,2.908,0.02030313,0.015,0.017495,0.000306,0.00012,0.173837436
2017/12/6,10001087,2.9,0.0371,120799,2017-12-27T00:00:00Z,0.057534247,2.871,0.02030313,0.015,-0.012724,0.000162,0.000122,0.175653163
2017/12/7,10001086,2.85,0.0399,106336,2017-12-27T00:00:00Z,0.054794521,2.844,0.02030313,0.015,-0.009404,0.000088,0.00012,0.174183933
2017/12/8,10001086,2.85,0.0499,136836,2017-12-27T00:00:00Z,0.052054795,2.865,0.02030313,0.015,0.007384,0.000055,0.000116,0.171300984
2017/12/11,10001086,2.85,0.067,89176,2017-12-27T00:00:00Z,0.043835616,2.898,0.02030313,0.015,0.011518,0.000133,0.000117,0.172015648
2017/12/12,10001087,2.9,0.017,102441,2017-12-27T00:00:00Z,0.04109589,2.846,0.02030313,0.015,-0.017943,0.000322,0.00013,0.180782037
2017/12/13,10001086,2.85,0.0479,132928,2017-12-27T00:00:00Z,0.038356164,2.87,0.02030313,0.015,0.008433,0.000071,0.000126,0.178315602
2017/12/14,10001086,2.85,0.0343,101638,2017-12-27T00:00:00Z,0.035616438,2.85,0.02030313,0.015,-0.006969,0.000049,0.000122,0.174994067
2017/12/15,10001086,2.85,0.0188,126900,2017-12-27T00:00:00Z,0.032876712,2.816,0.02030313,0.015,-0.01193,0.000142,0.000123,0.175890413
2017/12/18,10001085,2.8,0.0472,115587,2017-12-27T00:00:00Z,0.024657534,2.828,0.02030313,0.015,0.004261,0.000018,0.000116,0.171335223
2017/12/19,10001086,2.85,0.04,174316,2017-12-27T00:00:00Z,0.021917808,2.87,0.02030313,0.015,0.014851,0.000221,0.000123,0.175867508
2017/12/20,10001086,2.85,0.039,163511,2017-12-27T00:00:00Z,0.019178082,2.876,0.02030313,0.015,0.002091,0.000004,0.000116,0.170703546
2017/12/21,10001086,2.85,0.0506,147053,2017-12-27T00:00:00Z,0.016438356,2.893,0.02030313,0.015,0.005911,0.000035,0.000111,0.167091615
2017/12/22,10001087,2.9,0.0101,90220,2017-12-27T00:00:00Z,0.01369863,2.878,0.02030313,0.015,-0.005185,0.000027,0.000106,0.163251064
2017/12/25,10001087,2.9,0.0056,133152,2017-12-27T00:00:00Z,0.005479452,2.876,0.02030313,0.015,-0.000695,0,0.000099,0.158300843
2017/12/26,10001086,2.85,0.0417,93175,2017-12-27T00:00:00Z,0.002739726,2.893,0.02030313,0.015,0.005911,0.000035,0.000096,0.155189874
2017/12/27,10001097,2.9,0.0376,102089,2018-01-24T00:00:00Z,0.076712329,2.834,0.02030313,0.015,-0.020394,0.000416,0.000115,0.170080966
2017/12/28,10001096,2.85,0.0606,127880,2018-01-24T00:00:00Z,0.073972603,2.855,0.02030313,0.015,0.00741,0.000055,0.000111,0.167398023
2017/12/29,10001096,2.85,0.057,78609,2018-01-24T00:00:00Z,0.071232877,2.858,0.02030313,0.015,0.001051,0.000001,0.000105,0.16234983
